"","dose","beat","qNet","dvdtmax","vmax","vrest","APD50","APD90","max_dv","camax","carest","CaTD50","CaTD90","EADs","noDepols","noRepols","drug","sample"
"8615",15,751,-42.9254914500698,39.7976907183925,27.888215799161,-11.9094749192315,NA,NA,0.0437575368352015,0.000100182917236457,8.95818400803226e-05,NA,NA,250,0,250,"quinidine",18
"8616",20,751,-45.227402801314,39.8031287195076,27.961590776085,-11.8415379434226,NA,NA,0.0330276538382723,9.5914504884361e-05,8.6592683243315e-05,NA,NA,250,0,250,"quinidine",18
"8617",25,751,-46.5864269877095,39.8067085669975,27.9761408398359,-11.8305677271616,NA,NA,0.0275197773205544,9.32476768266086e-05,8.46509700083063e-05,NA,NA,250,0,250,"quinidine",18
"8618",1,833,29.5793256697083,71.8411264534975,42.3627481737266,-88.0385953386368,459,627,-0.106484355762326,0.000211412541055747,7.21984675701799e-05,468,929,0,0,0,"quinidine",19
"8619",2,966,16.1656851451482,68.5423713769684,41.8876859496655,-88.0560022662333,632,860,-0.035696387774246,0.000200232100672263,6.9880684100961e-05,636,1135,0,0,0,"quinidine",19
"8620",3,982,-11.8820179833116,63.3098033249428,40.6220427822931,-88.0562516746015,1234,1433,0.102501137130602,0.000211638905533566,6.85985558261123e-05,399,1644,125,0,0,"quinidine",19
"8621",4,751,-109.685752557339,56.3019099409627,40.114496339427,-88.1062007678862,NA,NA,0.0333676676022426,0.00019195287504808,6.5370058695354e-05,456,NA,250,0,250,"quinidine",19
"8622",5,752,-35.9396063094239,39.7620608816948,28.3847200730233,-11.3773408086714,NA,NA,0.0983690027854287,0.000129521864814658,0.000113343572373784,210,NA,250,0,250,"quinidine",19
"8623",6,907,-52.3905823350255,39.769611274847,28.4162041813353,-11.3534070935118,NA,NA,0.497364914913498,0.000136698007799393,0.000105205118770365,255,NA,208,0,250,"quinidine",19
"8624",7,751,-44.779668364085,39.8222868668834,27.4029545749266,-12.4193322919568,NA,NA,0.160602795187137,0.000120026440223782,0.000100368248373111,226,NA,250,0,250,"quinidine",19
"8625",8,751,-44.4482126679806,39.8066603611139,28.0270001995153,-11.7796601615985,NA,NA,0.109389903651212,0.000112749315181717,9.62567906126939e-05,236,NA,250,0,250,"quinidine",19
"8626",9,751,-45.0620153055463,39.8068017605719,28.1025037457311,-11.7042980148408,NA,NA,0.0829260402443112,0.000107941257646887,9.34694338763677e-05,255,NA,250,0,250,"quinidine",19
"8627",10,751,-45.9683594034064,39.8085636823052,28.1326287467198,-11.6759349355854,NA,NA,0.0670076507358865,0.000104496710369576,9.13818210441808e-05,281,NA,250,0,250,"quinidine",19
"8628",15,1000,105.729776742583,39.9077997090846,-40.6696832901303,-88.3217491410479,NA,NA,NA,5.5691827671985e-05,5.54820241264324e-05,342,1178,0,250,250,"quinidine",19
"8629",20,1000,104.054005544153,39.7077198021635,-45.7258676093521,-88.3328657369886,NA,NA,NA,5.56166158012724e-05,Inf,NA,NA,0,250,250,"quinidine",19
"8630",25,1000,103.063697422563,39.6047061197951,-47.3921872819616,-88.3366618399723,NA,NA,NA,5.56254249030196e-05,Inf,NA,NA,0,250,250,"quinidine",19
"8631",1,839,28.4753013580248,71.6260734760483,42.3621874115036,-88.0387935304953,461,626,-0.109000128302316,0.000212381757737667,7.22315475459734e-05,464,928,0,0,0,"quinidine",20
"8632",2,934,19.8749134454401,68.777127327923,41.8056161847852,-88.0568494030007,608,823,-0.0443887200946781,0.000203469758915334,7.02237278857341e-05,497,1099,0,0,0,"quinidine",20
"8633",3,754,-2.85953200722844,64.7909254847868,40.573645086975,-88.0563637817847,1225,1418,0.12847943727936,0.000219406509900372,6.91494459274501e-05,392,1634,125,0,0,"quinidine",20
"8634",4,752,-96.7967803527592,60.6568775752047,40.0956032951293,-88.101541927137,NA,NA,0.0419006433543557,0.00019258498901993,6.58077233333416e-05,457,NA,250,0,250,"quinidine",20
"8635",5,752,-37.8918944483614,39.7673429562177,27.9114343693872,-11.8559085868305,NA,NA,0.162291755383744,0.000137035245816673,0.000116188988242328,206,NA,250,0,250,"quinidine",20
"8636",6,752,-40.92622646812,39.7799822827895,27.3799320980585,-12.400050184731,NA,NA,0.164178479087272,0.000131104756407792,0.000109963086565949,215,NA,250,0,250,"quinidine",20
"8637",7,752,-42.1164507703629,39.7780499389901,27.8411268543556,-11.9369230846345,NA,NA,0.153565152744632,0.000126364141318221,0.000105706193483342,221,NA,200,0,250,"quinidine",20
"8638",8,751,-44.3232197335048,39.8152862031263,27.7595649241724,-12.0557212789538,NA,NA,0.170906250928598,0.000122819770257343,0.000102134733762128,224,NA,250,0,250,"quinidine",20
"8639",9,751,-43.6418724466735,39.7974629955885,28.3328745972872,-11.4645883983013,NA,NA,0.12656940739797,0.000116944201325781,9.88343962459341e-05,229,NA,250,0,250,"quinidine",20
"8640",10,751,-43.7349742253382,39.7972002508437,28.3432118603257,-11.453988390518,NA,NA,0.101074150068215,0.000112829966348312,9.65410445635164e-05,239,NA,250,0,250,"quinidine",20
"8641",15,751,-46.3507897236239,39.8071856929362,28.2459437019779,-11.5612419909583,NA,NA,0.0544338270953315,0.000102685689663965,9.04743267024462e-05,325,NA,250,0,250,"quinidine",20
"8642",20,1000,108.221605312852,39.9985468439349,-37.7384607575242,-88.3209340763335,NA,NA,NA,5.58879204656604e-05,5.53830226691196e-05,331,931,0,250,250,"quinidine",20
"8643",25,1000,105.998326476781,39.8343969007294,-42.9752976548063,-88.3290663246511,NA,NA,NA,5.56326321730584e-05,5.55631683374156e-05,445,NA,0,250,250,"quinidine",20
"8644",1,839,25.1219382738311,71.7757487010612,42.4739975766929,-88.0401578765481,481,663,-0.0904308143815525,0.000207073467234191,7.17494876531714e-05,498,962,0,0,0,"quinidine",21
"8645",2,805,-8.8644342436978,69.0255926761641,41.3689341251901,-88.0522896676569,802,1646,0.419630764367453,0.000210373546970324,6.97096210927191e-05,429,1855,88,0,0,"quinidine",21
"8646",3,751,-90.3124405954273,66.0759422750144,40.8350449457252,-87.9887956515543,NA,NA,0.0318229896418365,0.000168544993776443,6.52198296543267e-05,NA,NA,250,0,250,"quinidine",21
"8647",4,753,-39.5949312807122,39.7982304607849,25.7018476350466,-14.0963828257383,NA,NA,0.321725474102315,0.000137852011913488,0.000110630106004067,221,NA,188,0,250,"quinidine",21
"8648",5,751,-38.6951274591283,39.7613784398256,28.580140683577,-11.1812377562486,NA,NA,0.20481240172467,0.000126774297633463,0.000104042408756692,220,NA,250,0,250,"quinidine",21
"8649",6,751,-38.3288097113515,39.7748646072684,27.9934861761887,-11.7813784310797,NA,NA,0.122780788312935,0.000116167006956904,9.85909562372973e-05,225,NA,250,0,250,"quinidine",21
"8650",7,751,-39.4122794473048,39.7863809662607,27.8319673626916,-11.9544136035691,NA,NA,0.0875520121152701,0.000109667264628803,9.50528744148976e-05,243,NA,250,0,250,"quinidine",21
"8651",8,751,-40.7559841633732,39.793594232025,27.7928018815804,-12.0007923504446,NA,NA,0.0682142567360847,0.000105226763029554,9.2441842939649e-05,270,NA,250,0,250,"quinidine",21
"8652",9,751,-42.0455555269829,39.7983114928524,27.7873103517001,-12.0110011411522,NA,NA,0.0560381887974059,0.000101940873998341,9.03847104004193e-05,304,NA,250,0,250,"quinidine",21
"8653",10,751,-43.2013435948413,39.8017216237577,27.7981428043603,-12.0035788193974,NA,NA,0.0476964192518499,9.93733067958691e-05,8.86996558716228e-05,353,NA,250,0,250,"quinidine",21
"8654",15,751,-47.0674060483204,39.8089787122735,27.9490253985454,-11.8599533137281,NA,NA,0.0281315940686462,9.16737214440329e-05,8.32914994071014e-05,NA,NA,250,0,250,"quinidine",21
"8655",20,751,-48.8325356799381,39.8121079415957,28.1072215394549,-11.7048864021408,NA,NA,0.0204520788540169,8.75670011316733e-05,8.03024916381499e-05,NA,NA,250,0,250,"quinidine",21
"8656",25,751,-49.6308134616305,39.8158138027993,28.1426582328992,-11.6731555699001,NA,NA,0.0162467884185689,8.49129443571538e-05,7.84293757339916e-05,NA,NA,250,0,250,"quinidine",21
"8657",1,901,29.0616966981881,71.5424316446448,42.2404904153632,-88.037869072708,459,624,-0.109978098379653,0.000215782243628879,7.2437041661652e-05,451,921,0,0,0,"quinidine",22
"8658",2,888,18.9428704756099,68.9570200577806,41.9277088770274,-88.0563376622299,604,821,-0.0450129172738559,0.000201313168361486,7.01471929342878e-05,597,1099,0,0,0,"quinidine",22
"8659",3,751,-4.81236450854188,65.5351191744925,40.81825069624,-88.0560665757739,1227,1418,0.136467219974455,0.000211861709854961,6.90072309730058e-05,410,1644,125,0,0,"quinidine",22
"8660",4,751,-96.7790390414574,62.3326816907289,40.3733608714533,-88.1017311903463,NA,NA,0.0418982917111669,0.000183835520597994,6.5702334966629e-05,495,NA,250,0,250,"quinidine",22
"8661",5,752,-108.140203848235,57.7809550577561,39.6155762450927,-88.1117030478215,NA,NA,0.0318694699671887,0.000181249347928772,6.48332687006712e-05,485,NA,125,0,250,"quinidine",22
"8662",6,751,-36.2489832546808,39.7629763971941,28.4140071451274,-11.3489692520667,NA,NA,0.0961400243937266,0.000128314393534637,0.000112442854257988,213,NA,250,0,250,"quinidine",22
"8663",7,753,-39.815596223217,39.774174495732,28.0441925532031,-11.7299819425289,NA,NA,0.12360446795614,0.000125289938542347,0.000107159962063085,219,NA,188,0,250,"quinidine",22
"8664",8,755,-41.8300383909779,39.7841296394736,28.0965358141946,-11.687593825279,NA,NA,0.166419535610169,0.000124153638263568,0.000103517412497065,228,NA,200,0,250,"quinidine",22
"8665",9,751,-45.7655690819937,39.8539293556485,25.5048958906511,-14.3490334649974,NA,NA,0.183233314836215,0.000121047899932409,0.00010055893641548,232,NA,250,0,250,"quinidine",22
"8666",10,751,-45.2143155561934,39.8440440188863,26.0700732326071,-13.7739707862791,NA,NA,0.140771269803478,0.00011591046248561,9.77873306870758e-05,233,NA,250,0,250,"quinidine",22
"8667",15,751,-46.3233303786589,39.8260105585422,27.0342803962396,-12.7917301623026,NA,NA,0.0725049367349764,0.000103677522117847,9.03783022825173e-05,275,NA,250,0,250,"quinidine",22
"8668",20,1000,-47.4875786685883,39.8177635726342,27.6335533374062,-12.184210235228,NA,NA,0.0534677841270915,9.84419871998138e-05,8.6792795309018e-05,329,NA,250,0,250,"quinidine",22
"8669",25,1000,107.997050898732,40.0174398318175,-36.9290945914596,-88.3188908667889,NA,NA,NA,5.58347057946166e-05,5.53386176227935e-05,336,942,0,250,250,"quinidine",22
"8670",1,974,28.0377376714878,71.7367573314424,42.1429066869578,-88.0396368198442,475,650,-0.0961251375326912,0.000210734467765592,7.20208199549504e-05,481,947,0,0,0,"quinidine",23
"8671",2,761,-9.18504085437097,69.2543493160173,41.7464015824582,-88.0440159123171,1180,1364,0.143833410726494,0.000209144646471775,6.95741649262254e-05,431,1607,125,0,0,"quinidine",23
"8672",3,752,-113.289822457346,66.8738660635824,41.7869985056297,-88.0980479862765,NA,NA,0.0277317321533926,0.000175184627845016,6.53953874984877e-05,NA,NA,250,0,250,"quinidine",23
"8673",4,752,-40.5477483044369,39.7826726609704,27.3850965844077,-12.3975760765627,NA,NA,0.114143196484699,0.000128047548048672,0.000110084991987514,212,NA,188,0,250,"quinidine",23
"8674",5,751,-43.0179100024217,39.7649691247752,29.1730671674608,-10.5919019573144,NA,NA,0.155879449766168,0.000122866494006577,0.000101989057928946,225,NA,250,0,250,"quinidine",23
"8675",6,751,-42.6685170314914,39.7816724711284,28.4767304052425,-11.3049420658859,NA,NA,0.098758519167663,0.000114469378919168,9.77194926882779e-05,239,NA,250,0,250,"quinidine",23
"8676",7,751,-43.5421461450984,39.7904798878691,28.3476059285357,-11.4428739593334,NA,NA,0.0756592589131934,0.000109942861885292,9.52417567656868e-05,263,NA,250,0,250,"quinidine",23
"8677",8,751,-44.5129165513477,39.7951358600741,28.3518358987133,-11.4432999613608,NA,NA,0.0634153164515679,0.000107067445455839,9.35470636907361e-05,292,NA,250,0,250,"quinidine",23
"8678",9,751,-45.3625831494297,39.7981741183894,28.3794018262556,-11.4187722921338,NA,NA,0.055942451057877,0.000105056236229573,9.22968573789048e-05,326,NA,250,0,250,"quinidine",23
"8679",10,751,-46.0648608626486,39.8003387556832,28.4036146186598,-11.3967241370235,NA,NA,0.0509673251001814,0.000103560517969427,9.13307550104562e-05,NA,NA,250,0,250,"quinidine",23
"8680",15,751,-48.0129912589473,39.8080006939391,28.3848961167733,-11.4231045771659,NA,NA,0.0401643851505159,9.95316347733912e-05,8.85687835391744e-05,NA,NA,250,0,250,"quinidine",23
"8681",20,751,-48.6715793459074,39.8137384253943,28.2155654609798,-11.5981729644145,NA,NA,0.0368332012790476,9.77219226976067e-05,8.72387966461297e-05,NA,NA,250,0,250,"quinidine",23
"8682",25,1000,105.122063280409,40.066887300674,-34.3670026827593,-88.3092467432789,NA,NA,NA,5.69836403181558e-05,5.48369345066955e-05,326,877,0,250,250,"quinidine",23
"8683",1,922,26.1966492279064,71.9987115089313,42.3055348198187,-88.0398388296938,484,659,-0.0937630147866193,0.000208113187279656,7.18811889182664e-05,497,959,0,0,0,"quinidine",24
"8684",2,961,12.9891806797727,67.5127316489397,41.7410250020656,-88.0550921537096,639,862,-0.0369941359850676,0.000207212783191963,7.0141605660981e-05,433,1127,0,0,0,"quinidine",24
"8685",3,752,-16.4057134190476,58.387762641356,40.2436601755342,-88.0497234942865,1310,1492,0.212629982435691,0.000260356753263706,7.0041890928301e-05,298,1656,125,0,0,"quinidine",24
"8686",4,752,-21.528394557805,41.8074112249996,39.3436321282333,-88.0612897084059,1354,1557,0.0895954988526159,0.000281814962364673,6.89769662331478e-05,255,1679,125,0,0,"quinidine",24
"8687",5,752,-116.333087167331,41.0492632914426,38.7836471558006,-88.1048606394766,NA,NA,0.0399081880477605,0.000243157792983748,6.60742828161325e-05,296,NA,250,0,250,"quinidine",24
"8688",6,751,-124.537831355945,40.5679383178982,36.6456579241233,-88.11450408498,NA,NA,0.0294441421306124,0.000192330185748403,6.53802202713077e-05,452,NA,125,0,250,"quinidine",24
"8689",7,753,-31.726984713634,39.7868351856748,27.3557063015388,-12.431128884136,NA,NA,0.241837217495671,0.0001393878611571,0.000115223741268348,217,335,250,0,250,"quinidine",24
"8690",8,751,-33.5584384552045,39.7639110925402,28.4967756935353,-11.2671353990048,NA,NA,0.0796874426231302,0.000126863094536183,0.000112412604042459,220,NA,167,0,250,"quinidine",24
"8691",9,1000,99.2403831468142,39.9327879030248,-38.4993308382197,-88.3020762393808,NA,NA,NA,5.63654509436893e-05,5.50721279563472e-05,328,888,0,250,250,"quinidine",24
"8692",10,1000,103.715447809668,39.8287348295138,-42.7428894378543,-88.3216323212887,NA,NA,NA,5.56910861779668e-05,5.55355960781641e-05,353,NA,0,250,250,"quinidine",24
"8693",15,1000,102.475457433706,39.5737144347175,-47.7753551081877,-88.336505421133,NA,NA,NA,5.56289716424981e-05,Inf,NA,NA,0,250,250,"quinidine",24
"8694",20,1000,101.86027112724,39.4858428111462,-48.6987063342923,-88.3395235548,NA,NA,NA,5.56278613995475e-05,Inf,NA,NA,0,250,250,"quinidine",24
"8695",25,1000,101.605919777026,39.4461955715553,-48.8945604378529,-88.3407560094082,NA,NA,NA,5.56263369186386e-05,Inf,NA,NA,0,250,250,"quinidine",24
"8696",1,928,27.9360795652909,71.7564107593099,42.1891829545236,-88.04001156478,476,647,-0.0988699627080744,0.000210556489314871,7.20361204276104e-05,481,946,0,0,0,"quinidine",25
"8697",2,885,10.3835999479749,67.6586505406961,41.77185015562,-88.0538606488641,691,934,-0.0235248578551787,0.000204683051092525,6.97775345201314e-05,438,1197,0,0,0,"quinidine",25
"8698",3,794,-22.2573381408718,60.7130345611155,40.5364909938131,-88.0406117937782,1298,1485,0.241215958437955,0.000232613572687929,7.21775067292337e-05,321,1619,200,0,0,"quinidine",25
"8699",4,773,-121.109025862301,47.361249712971,40.4470863930529,-88.1027939140193,NA,NA,0.0322114007672995,0.000207905212544311,6.53181518513947e-05,392,NA,125,0,250,"quinidine",25
"8700",5,753,-42.3746229004819,39.7866437130973,26.9761601413148,-12.8104835717825,NA,NA,0.180899361620553,0.00013309682012879,0.000111031022401374,213,NA,250,0,250,"quinidine",25
"8701",6,751,-45.3908360837371,39.7804969509591,29.1009705526395,-10.6795263983196,NA,NA,0.232740063502702,0.000129389553140219,0.000105195750638319,224,NA,250,0,250,"quinidine",25
"8702",7,751,-43.3461818498493,39.771600102182,28.854867073712,-10.9167330284701,NA,NA,0.137607715975831,0.000118836751633849,9.96100942904141e-05,227,NA,250,0,250,"quinidine",25
"8703",8,751,-43.5782117356147,39.7835229439167,28.4950338596571,-11.2884890842597,NA,NA,0.097388791872649,0.000112594571202287,9.63746644502361e-05,241,NA,250,0,250,"quinidine",25
"8704",9,751,-44.5193831516852,39.7903414379059,28.4409628386797,-11.3493785992262,NA,NA,0.0760789072260054,0.000108471810612008,9.40882678712759e-05,265,NA,250,0,250,"quinidine",25
"8705",10,751,-45.6018246434334,39.7943827877479,28.4885807280847,-11.3058020596631,NA,NA,0.0629161891470068,0.000105485341191635,9.23209121562135e-05,298,NA,250,0,250,"quinidine",25
"8706",15,1000,103.941285059818,39.7375381059536,-45.0594862211219,-88.3301022628865,NA,NA,NA,5.56335417470122e-05,5.55863642844851e-05,647,NA,0,250,250,"quinidine",25
"8707",20,1000,102.771427712596,39.5930259117767,-47.5349515387645,-88.3363749129789,NA,NA,NA,5.56257011473337e-05,Inf,NA,NA,0,250,250,"quinidine",25
"8708",25,1000,102.214847769749,39.5218486498229,-48.367378287835,-88.3387702458563,NA,NA,NA,5.56263773345814e-05,Inf,NA,NA,0,250,250,"quinidine",25
"8709",1,812,28.5492576410137,71.7835648183161,42.4429125410935,-88.0390967962308,465,633,-0.105303970514662,0.0002114635823026,7.21693756403574e-05,472,934,0,0,0,"quinidine",26
"8710",2,929,15.8022788257356,68.9767152230437,42.1098817506017,-88.0564198778739,627,850,-0.0393125667159699,0.000199069071700164,6.99238102548151e-05,644,1129,0,0,0,"quinidine",26
"8711",3,751,-8.89139123925395,64.891886702949,40.9569389074532,-88.0569168603736,1235,1431,0.102170453797959,0.000209868328021209,6.86625816136501e-05,413,1656,125,0,0,"quinidine",26
"8712",4,751,-102.391035187007,60.5159294888532,40.4865736998381,-88.1020993804272,NA,NA,0.0360762070159633,0.000187971551578007,6.56562938068777e-05,475,NA,250,0,250,"quinidine",26
"8713",5,798,-114.845050112733,52.7444567669351,39.667304873533,-88.1101505744531,NA,NA,0.0287193006617608,0.000188686975679119,6.48277144259909e-05,457,NA,125,0,250,"quinidine",26
"8714",6,751,-35.5299383845406,39.7681509521103,28.2308481423307,-11.5373028097796,NA,NA,0.0869307243620176,0.000128131400403151,0.000112739709243847,216,NA,172,0,250,"quinidine",26
"8715",7,752,-38.4862816344803,39.7779868479019,27.8655401389523,-11.9124467089496,NA,NA,0.136770531522481,0.000127111751783233,0.000107759983662889,218,NA,188,0,250,"quinidine",26
"8716",8,752,-38.9821172547352,39.7772333949369,28.1971892341743,-11.5800441607627,NA,NA,0.0774045760782604,0.000120940643734631,0.00010616490486419,236,NA,188,0,250,"quinidine",26
"8717",9,754,-39.6963457384427,39.7930953954915,27.8214201891619,-11.9716752063296,NA,NA,0.118710983155834,0.000121166333037537,0.000103152875381088,226,NA,200,0,250,"quinidine",26
"8718",10,804,-53.6287040129162,39.8510318325556,25.9884802412066,-13.8625515913491,NA,NA,0.365366451188812,0.000127985336718099,0.000101085990023793,260,NA,245,0,250,"quinidine",26
"8719",15,751,-44.8529615967609,39.8270948634336,26.3539789326872,-13.4731159307464,NA,NA,0.112196989405255,0.000111366095975789,9.47290562138289e-05,246,NA,250,0,250,"quinidine",26
"8720",20,1000,106.248973137336,39.9476857304808,-40.0352753540818,-88.3186645015036,NA,NA,NA,5.56908728907458e-05,5.5462836520794e-05,342,1124,0,250,250,"quinidine",26
"8721",25,1000,104.835514636834,39.8010666345246,-44.2511686035157,-88.32634182354,NA,NA,NA,5.56035388081906e-05,5.55691082666796e-05,NA,NA,0,250,250,"quinidine",26
"8722",1,963,23.9446292987354,71.6402109209548,42.3950186319845,-88.0386450613103,488,665,-0.0918753926393294,0.00021266980038306,7.20791648935601e-05,482,959,0,0,0,"quinidine",27
"8723",2,771,-9.78687822386607,68.8113569063855,41.8113141299771,-88.0446531032068,1172,1359,0.126904079989062,0.000210419026067582,6.94818370033638e-05,425,1599,125,0,0,"quinidine",27
"8724",3,751,-111.75966834138,65.9016334213026,41.6275197456194,-88.0983993436137,NA,NA,0.0299412033227687,0.000178214361820287,6.53945103053001e-05,NA,NA,125,0,250,"quinidine",27
"8725",4,755,-47.1612687311894,39.7804760110513,27.1092418333564,-12.6712341776949,NA,NA,0.230324543240839,0.000132617209604499,0.00010798227017801,222,NA,200,0,250,"quinidine",27
"8726",5,751,-42.5943256265717,39.7733106521963,28.4095683418861,-11.3637423103102,NA,NA,0.125192443286883,0.000118214244585797,9.95296975996185e-05,228,NA,250,0,250,"quinidine",27
"8727",6,751,-44.0335038690851,39.790215265357,28.2421228179107,-11.5480924474463,NA,NA,0.0746283147946405,0.000109272702215496,9.48247222967339e-05,265,NA,250,0,250,"quinidine",27
"8728",7,751,-46.3746957026108,39.794858241531,28.4926200270768,-11.3022382144542,NA,NA,0.0537859918966912,0.000104197218710749,9.17542571439811e-05,NA,NA,250,0,250,"quinidine",27
"8729",8,751,-48.579600732437,39.797023665803,28.7462591334615,-11.0507645323415,NA,NA,0.0425370385639913,0.000100779828440646,8.9503972329232e-05,NA,NA,250,0,250,"quinidine",27
"8730",9,751,-50.4887464597683,39.7983222336282,28.9619580685454,-10.8363641650828,NA,NA,0.0355591992106062,9.82654889236414e-05,8.77597087306458e-05,NA,NA,250,0,250,"quinidine",27
"8731",10,751,-52.1096338019124,39.7994431442254,29.1408231574333,-10.6586199867921,NA,NA,0.0308346296068067,9.63145880905894e-05,8.63592593092713e-05,NA,NA,250,0,250,"quinidine",27
"8732",15,751,-57.2356037405424,39.8036759579309,29.665660222309,-10.1380157356219,NA,NA,0.0200003616419758,9.06160054095977e-05,8.20718140309072e-05,NA,NA,250,0,250,"quinidine",27
"8733",20,1000,107.222149495996,40.1083797969519,-32.7615862578932,-88.3119639945111,NA,NA,NA,5.75224793427465e-05,5.4690445249551e-05,326,873,0,250,250,"quinidine",27
"8734",25,1000,107.023819897507,39.9248302543481,-40.3085230878502,-88.3242610807027,NA,NA,NA,5.56799893796774e-05,5.54937093176795e-05,345,1272,0,250,250,"quinidine",27
"8735",1,929,28.5194653919342,71.5033004205836,42.2390142788429,-88.0376246934441,456,617,-0.1147036922582,0.000215148328702852,7.24322025376585e-05,450,916,0,0,0,"quinidine",28
"8736",2,953,19.6852756244,68.7973980996135,41.9743638680524,-88.0561294032427,580,788,-0.0543716079515371,0.000203052222815585,7.03711546781907e-05,533,1067,0,0,0,"quinidine",28
"8737",3,859,-18.2772929967858,65.2588625822528,41.002473950799,-88.0626012020136,1584,1760,0.446731955971046,0.000199446182074034,6.8746616670425e-05,439,NA,13,0,0,"quinidine",28
"8738",4,752,-8.02197661032572,61.2320569244699,40.0066314035194,-88.0663181067481,1325,1536,0.0875306294762589,0.000210515241640889,6.79354271845671e-05,400,1747,125,0,0,"quinidine",28
"8739",5,751,-101.408386641267,56.5042930427116,39.6362568549428,-88.1092221987038,NA,NA,0.0382710743109137,0.000188197474965177,6.53106897984349e-05,461,NA,250,0,250,"quinidine",28
"8740",6,802,-48.2649371955941,39.7757682864481,27.6961008449562,-12.079667441492,NA,NA,0.525016156703052,0.000144854328695537,0.000114428673141889,236,359,140,0,250,"quinidine",28
"8741",7,753,-35.7933904011362,39.7644222503146,28.4092944277354,-11.3551278225792,NA,NA,0.0914302550109234,0.000127344854259983,0.000111881830182908,215,NA,166,0,250,"quinidine",28
"8742",8,752,-38.9227604656916,39.7744273907491,28.0454259255407,-11.7290014652084,NA,NA,0.150051837932923,0.00012677496256269,0.000107022509884487,221,NA,188,0,250,"quinidine",28
"8743",9,753,-39.852143370699,39.7735765242707,28.3818557584096,-11.3917207658611,NA,NA,0.0825856930716496,0.000120294576701114,0.000105419391694259,233,NA,188,0,250,"quinidine",28
"8744",10,752,-40.9568110811447,39.7887978194753,28.0302586184855,-11.7585392009898,NA,NA,0.11474047956377,0.000119656808142311,0.0001022940436269,228,NA,200,0,250,"quinidine",28
"8745",15,751,-45.7995503721812,39.8285975924171,26.6649691399631,-13.163628452454,NA,NA,0.0970117296114038,0.0001080179170336,9.28673044620051e-05,251,NA,250,0,250,"quinidine",28
"8746",20,1000,106.108651175928,40.1533538936552,-30.4768072866815,-88.3084172554805,NA,NA,NA,5.91472157069615e-05,5.4209230015875e-05,336,879,0,250,250,"quinidine",28
"8747",25,1000,107.561756879573,39.9655739392358,-38.920239382954,-88.3221443236266,NA,NA,NA,5.57028306923325e-05,5.54476928430854e-05,341,1074,0,250,250,"quinidine",28
"8748",1,783,28.4491865911884,71.8041317428995,42.201773914795,-88.0375801198425,457,617,-0.115064820711783,0.000212382705372246,7.23342929670723e-05,461,921,0,0,0,"quinidine",29
"8749",2,970,16.7572728299437,69.1004592717538,42.2520412785956,-88.0567123707891,603,815,-0.0484343781118921,0.000198650615871047,7.00654594735145e-05,615,1098,0,0,0,"quinidine",29
"8750",3,752,-8.04755514325611,65.0548879387904,41.0746857568618,-88.056658881731,1246,1437,0.127600077618847,0.000211621805875705,6.8882157942503e-05,411,1662,125,0,0,"quinidine",29
"8751",4,751,-100.83890394601,60.7319488716948,40.5635538783269,-88.1025331795757,NA,NA,0.0371565859023582,0.000186362623800993,6.56244200557118e-05,479,NA,250,0,250,"quinidine",29
"8752",5,780,-46.6967737113174,39.7820998968628,27.4252568882291,-12.3568430086337,NA,NA,0.478043436131161,0.000145981039428723,0.000115498155863555,230,351,204,0,250,"quinidine",29
"8753",6,754,-41.2774556697664,39.773794841623,27.7313653094395,-12.0424295321835,NA,NA,0.311351573195485,0.000135887455842518,0.000108982713271369,233,NA,187,0,250,"quinidine",29
"8754",7,752,-41.6960504149538,39.7804511577972,28.0700400476212,-11.710411110176,NA,NA,0.175536681331948,0.000125895724311665,0.000104432569510924,226,NA,200,0,250,"quinidine",29
"8755",8,751,-44.6309209339105,39.8478264848503,26.2321476598659,-13.6156788249844,NA,NA,0.158919211980451,0.000119975005874905,0.000100502327844181,227,NA,250,0,250,"quinidine",29
"8756",9,751,-44.1827939346113,39.8252850236089,27.1950837494747,-12.6302012741342,NA,NA,0.114417225524975,0.000113718882454311,9.69660686179017e-05,234,NA,250,0,250,"quinidine",29
"8757",10,751,-44.5200645466793,39.8183752194566,27.5307930868501,-12.2875821326065,NA,NA,0.0896856203239787,0.000109366625787201,9.44151009842441e-05,248,NA,250,0,250,"quinidine",29
"8758",15,751,-47.9137080426218,39.8155010906245,28.0309032800384,-11.7845978105861,NA,NA,0.0442869534868479,9.82927465057988e-05,8.73570787083595e-05,NA,NA,250,0,250,"quinidine",29
"8759",20,1000,106.606540691653,39.9363274360878,-40.4033901643648,-88.3211236086898,NA,NA,NA,5.56628850005941e-05,5.54814998959984e-05,347,1342,0,250,250,"quinidine",29
"8760",25,1000,104.894203971483,39.7858613854065,-44.4830691551395,-88.3283300494626,NA,NA,NA,5.56021391994001e-05,5.55715129294043e-05,NA,NA,0,250,250,"quinidine",29
"8761",1,989,26.4442687184826,71.3042055173119,42.3549171471707,-88.0374460164363,469,641,-0.101268089771518,0.000217633745861311,7.24280761344656e-05,448,932,0,0,0,"quinidine",30
"8762",2,932,6.6759359448295,66.7972839608349,41.9615979201089,-88.0513216806582,686,942,-0.0223839440232186,0.000210689286544488,6.99679566409474e-05,418,1194,0,0,0,"quinidine",30
