Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,cnet,dose
88,39.5022,-88.1704,277.006,352.45,283.6,252.8,99.65,995.94,479.15,67.2694,130.237,62.9612,643.49,0.059422,0,0,88,0.786113,0.917423,1.30085,0.609305,1.40175,1.02385,1.03424,1.39202,1.39132,,4
90,39.3801,-88.2026,281.89,164.38,122.33,107.79,56.59,903.14,367.07,63.6094,127.558,63.9433,738.76,0.110792,0,1,90,1.16236,0.539142,1.23116,1.43133,0.638485,0.856884,0.73382,1.37272,1.01218,,4
91,39.7423,-88.1187,272.849,395.4,306.37,272.03,123.37,994.57,489.71,73.2285,139.513,66.2766,599.17,0.0427536,0,0,91,0.664806,1.15245,0.942913,0.65246,0.834106,0.518517,0.91338,1.10404,1.3622,,4
92,39.1083,-88.0738,268.802,354,287.99,255.62,98.38,1040.48,497.42,54.4302,113.994,59.5599,686.48,0.0678046,0,0,92,0.925635,0.69504,0.69203,0.571745,0.744865,1.22244,1.17303,1.01389,1.02304,,4
95,37.8489,-87.9992,262.055,261.37,214.92,194.43,66.94,965.7,431.42,61.453,119.484,58.0279,704.33,0.0784466,0,0,95,1.36897,0.779578,1.22386,0.992425,1.04059,1.33547,1.40675,0.897374,1.4849,,4
96,37.3264,-87.9802,262.097,397.73,309.71,273.97,123.76,987.79,483.12,74.2326,141.287,67.0474,590.06,0.045407,0,0,96,0.952975,1.14575,1.48602,0.620709,0.74195,0.549433,0.889014,0.777914,1.06883,,4
97,37.3268,-87.9903,262.753,196.27,151.85,132.83,63.44,857.08,360.18,90.0221,163.733,73.6986,660.81,0.0934206,0,0,97,0.544263,0.848014,1.33367,1.19047,1.35112,1.20634,0.525871,0.807098,0.821614,,4
99,39.0483,-88.0512,267.244,247.31,197.22,175.47,71.84,991.54,434.87,51.5245,110.625,59.0979,744.23,0.080482,0,0,99,1.48017,0.892554,0.642486,1.05764,0.752089,1.11378,1.08344,0.951435,0.942444,,4
100,40.692,-88.1733,277.202,362.19,291.94,258.27,103.92,1003.16,489.67,68.1234,134.43,66.2996,640.97,0.0428873,0,0,100,1.14082,1.26822,0.805145,0.626923,1.45699,1.10822,0.809773,1.41503,1.19048,,4
101,37.1397,-87.9252,258.175,193.16,149.58,133.76,59.4,914.83,380.81,65.2301,125.995,60.7613,721.67,0.095007,0,0,101,1.00608,0.615604,1.13543,1.26457,1.2786,0.957549,1.07681,0.695913,1.32805,,4
102,37.6143,-88.0315,265.935,254.81,194.06,172.62,82.19,918.12,403.23,74.5829,139.595,65.0073,663.31,0.0815589,0,0,102,0.809507,0.865092,1.47859,1.03856,1.2401,0.574524,0.890809,0.872975,1.18643,,4
103,38.0962,-88.0272,265.03,193.82,152.88,136.83,56.99,977.55,406.04,46.8597,102.659,55.7974,783.73,0.0896218,0,0,103,0.676695,0.945765,1.09453,1.45831,1.13446,1.02982,1.30862,0.902624,1.10015,,4
104,37.0875,-87.861,251.831,314.75,262.36,236.11,78.64,952.73,448.73,77.4385,142.732,65.2879,637.98,0.0488791,0,0,104,0.724483,1.31644,1.28043,0.8829,0.924278,1.36316,1.05861,0.679227,1.38612,,4
105,37.5797,-87.9947,265.816,186.34,131.73,114.75,71.59,928.63,380.09,56.4302,119.592,63.1576,742.29,0.104343,0,1,105,0.698118,0.527181,0.986412,1.20201,0.721444,0.504026,0.776807,0.740234,0.778896,,4
106,39.0846,-88.1666,275.963,377.61,309,270.12,107.49,980.55,484.22,77.0984,150.51,73.3988,602.94,0.0450499,0,0,106,1.01513,1.23057,1.47343,0.509884,1.31481,1.43409,0.520584,1.37788,0.724329,,4
107,40.0678,-88.1201,273.304,188.6,146.66,131.48,57.12,955.22,397.26,52.2578,110.067,57.806,766.62,0.0952734,0,0,107,0.865952,0.747715,0.523129,1.48583,0.504129,0.894979,1.14772,1.12539,1.28481,,4
